"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EP300",2264.30238459158,-0.207062679926692,0.0962571525707874,-2.1511407141866,0.0314650947711296,0.971921816263781
"LOC101929057",7.20260237321377,-0.206909144088737,0.917974276001116,-0.225397540539018,0.821670024788076,NA
"RASSF7",46.038937784641,-0.206504255037444,0.351272434597262,-0.587874921851478,0.556616250444625,NA
"FKBP1AP1",34.3328954774454,-0.206344797275838,1.38838896031786,-0.148621750225238,0.881852109422202,NA
"XKR8",123.295755404888,-0.206318372154105,0.222708955248678,-0.926403574224167,0.354236287326028,NA
"NMNAT2",30.9425794474302,-0.206305259058598,0.406855089537521,-0.507073069414243,0.612103550123467,NA
"AGAP4",15.1150868323253,-0.206176812702261,0.757918492013295,-0.272030323675813,0.785598703310234,NA
"U2AF2",1700.69434264617,-0.206052341038949,0.108585988614983,-1.89759603119289,0.0577493176456714,0.999902108527275
"PLEKHH1",9.44788767616416,-0.206030985837852,0.733405395257031,-0.280923738999283,0.778768892448486,NA
"SPCS3",1396.94495014283,-0.205783201901277,0.107047504805345,-1.92235402661158,0.0545612261760047,0.999902108527275
"NEURL4",191.777852477778,-0.205717910884866,0.176720706342855,-1.16408492893727,0.24438959561655,NA
"TRIO",3642.5986576798,-0.205674779369038,0.0803920623815437,-2.55839660379526,0.0105156086195644,0.556826513569313
"CTC1",203.777595907897,-0.20565820596635,0.170365361597177,-1.20715974208784,0.22737063098648,NA
"LOC642361",47.3638832920677,-0.205370339729152,0.325553936741636,-0.630833531870747,0.528149375933669,NA
"ATIC",369.250347466777,-0.205338625844118,0.159248994853635,-1.28941866184363,0.197252577011246,NA
"PCDH9",372.885286854137,-0.205262373069477,0.144991337684013,-1.41568714619914,0.156867123412666,NA
"IGIP",27.294666565003,-0.205227082093581,0.51093381016825,-0.401670584348294,0.687926475710165,NA
"LOC100287015",12.3898641879793,-0.20520197934889,0.639019276931674,-0.321120170793894,0.748119325054224,NA
"CPXM1",63.7945130128008,-0.205187157339089,0.3478020051065,-0.589953922997823,0.555221541165463,NA
"TMED8",130.593984727893,-0.205159663798189,0.202737622836844,-1.0119466773234,0.311563549520011,NA
"ADAMTS7",723.874872719323,-0.205060548464508,0.118968627278829,-1.72365230359349,0.0847706302893752,0.999902108527275
"COMTD1",35.5786272363052,-0.204916259624896,0.393147607501519,-0.521219653165774,0.602213764823456,NA
"TET1",136.281761542677,-0.204690302862262,0.207927994207833,-0.984428785753907,0.32490473034865,NA
"NPHP3",54.2624501163987,-0.204659400474015,0.308814945099785,-0.662725051755138,0.507506662203631,NA
"C19orf33",8.39480467525715,-0.20443510539894,1.12575920096697,-0.181597543438544,0.855898576847219,NA
"TRNP1",1052.10496854703,-0.204309204764244,0.109515466060031,-1.86557398799044,0.0621009917301456,0.999902108527275
"KALRN",662.996625510371,-0.204240811885767,0.111496372684438,-1.83181575300048,0.0669788754556627,0.999902108527275
"POLR2M",53.3703280227175,-0.204175753732265,0.310956529793498,-0.656605455006379,0.511434640426294,NA
"ADGRG1",3485.88737089366,-0.203731799350242,0.085825491593174,-2.3737912311177,0.0176065022168655,0.716284041408087
"POU2F1",369.966132145904,-0.203668101876733,0.138195232081447,-1.47377082992775,0.140543304742541,NA
"LOC440434",11.7917431344283,-0.203639897612522,0.663247430044535,-0.307034582250621,0.758817049843843,NA
"MPP2",10.5903693388751,-0.20345791549172,0.670596236194157,-0.303398534782132,0.761586162160053,NA
"MESDC2",721.613612815763,-0.203246423735558,0.125986460920688,-1.6132402025604,0.106692332291288,0.999902108527275
"ICAM2",1733.46475560144,-0.203193510639526,0.104611570527876,-1.9423617255166,0.0520933253732315,0.999902108527275
"EHD1",1131.77881854661,-0.203063920656167,0.099041493572043,-2.05029138124272,0.0403360051444129,0.999902108527275
"LOC652276",123.7529975478,-0.203004817910791,0.327658726509538,-0.61956176193855,0.53554634801073,NA
"PPP1R14B",1778.89078857517,-0.202984086570705,0.12025846267537,-1.68789856493216,0.0914307021793893,0.999902108527275
"GPATCH2",195.033240398513,-0.202910735802213,0.170126102136432,-1.19270783997325,0.232983814128593,NA
"TMED1",131.074753413953,-0.202780667773174,0.210513972233327,-0.963264649951209,0.335414728515678,NA
"C14orf37",42.3730185837244,-0.20275391726143,0.376229804850506,-0.538909769102408,0.589949116124255,NA
"ALG1",172.95238384814,-0.202682934835032,0.177357221606871,-1.14279493667474,0.253123741549673,NA
"SLC29A3",108.493410264177,-0.20255786466181,0.226587313472076,-0.893950599254411,0.371348323232972,NA
"NPHP1",65.2656181366126,-0.202417784904775,0.290366894002529,-0.69711041129576,0.485733699103297,NA
"TRPM2",33.5807770572437,-0.202272631304666,0.373102753129763,-0.542136528363587,0.587724456308862,NA
"TMEM206",105.316752291618,-0.202061282882346,0.229540378490179,-0.880286441154367,0.378704155933499,NA
"DNAJC25",95.31145408114,-0.20199709568438,0.246302434202371,-0.82011814596364,0.412148758643696,NA
"BEND7",76.0690994689272,-0.201945306358324,0.268490844022984,-0.752149694687676,0.451961041822043,NA
"NTM",33.6623999216393,-0.20187839417058,0.493918000520523,-0.408728562145595,0.682738870613557,NA
"RELT",176.023855421333,-0.201743201870342,0.189076763129343,-1.06699098573173,0.285975906489281,NA
"IDNK",25.2416198518121,-0.20137208967299,0.445044602230549,-0.45247619825905,0.650925964322338,NA
"SLC7A1",672.03871824937,-0.201324247835919,0.187810265892544,-1.07195550189523,0.28374001924033,0.999902108527275
"TMEM110",208.034352370502,-0.201264521507616,0.162371331846679,-1.23953236829801,0.215148409371528,NA
"INTU",47.4074601112958,-0.201197606439726,0.366625859192629,-0.548781820471683,0.583155187703041,NA
"LOC728613",37.8153962032231,-0.201052178786258,0.395292648725215,-0.508616032791487,0.611021388690442,NA
"SERP1",920.13186877099,-0.200970578665174,0.101957538078306,-1.97112035513081,0.0487101109923183,0.999902108527275
"BLOC1S3",88.8805444596506,-0.200909336617037,0.242161903625262,-0.829648815975357,0.406737368164532,NA
"TERC",123.437386933306,-0.200894914973503,0.2158667757638,-0.930643051774309,0.35203823686135,NA
"AARS",1333.53555181275,-0.200736279402532,0.0927759945889474,-2.16366615407264,0.0304899803757131,0.967804018685168
"P3H2",78.2651078026762,-0.200534702269566,0.434988922443513,-0.461011055507068,0.644790673347778,NA
"PHEX",42.9954283253861,-0.200496309552894,0.433010268243063,-0.463028995516448,0.643343583619425,NA
"FNBP4",812.250211036203,-0.200436900198171,0.107425686541032,-1.8658191225207,0.0620666759950423,0.999902108527275
"B3GALT6",202.362198838535,-0.200196766735071,0.175706258468757,-1.13938324382833,0.254543341691826,NA
"AAK1",1351.67749115617,-0.200130305859987,0.0977500732160708,-2.04736732439689,0.0406220321380928,0.999902108527275
"SLC38A10",1077.8312354553,-0.199782174446415,0.10942454369843,-1.8257528676291,0.0678874957700158,0.999902108527275
"ODC1",895.450069520139,-0.199588253312016,0.118411203323251,-1.68555210749071,0.0918821003847937,0.999902108527275
"OVGP1",8.32770048889389,-0.199445946623584,0.844471255429112,-0.236178490790947,0.813294169307091,NA
"SNHG1",66.9369219532715,-0.19937635935399,0.336794862549896,-0.591981593319147,0.553862914208437,NA
"ALKBH1",109.493514834609,-0.199204683607047,0.228420105966344,-0.872097851300347,0.383154998254392,NA
"LMAN2",1723.44371211758,-0.199057304652992,0.0931402011575378,-2.13717924353959,0.0325834155949451,0.988166131133972
"KIAA1549",451.665379995952,-0.199052819793619,0.171492980759272,-1.16070534731117,0.245761746516274,NA
"COL12A1",856.332833383774,-0.198994284763686,0.377908298969677,-0.526567649628813,0.598493862162185,0.999902108527275
"GPSM1",197.313634918062,-0.198861416748561,0.168258127624395,-1.18188297680622,0.237252137459008,NA
"KBTBD11",162.375564631428,-0.198838393387535,0.269880581705969,-0.736764357519306,0.461265661744949,NA
"TAMM41",118.379143173748,-0.198765189218015,0.260794065254479,-0.76215380524117,0.445968213075227,NA
"RBAK",292.501370854842,-0.198305435091205,0.142662544370236,-1.39003153186842,0.164519302547528,NA
"TUSC2",198.887652304354,-0.198303844178095,0.212828468203265,-0.931754317701058,0.351463508068858,NA
"ERAP1",480.370868611287,-0.19825001829272,0.446840479842293,-0.443670677201604,0.657280698533055,NA
"ZNF155",55.2820801850345,-0.198185082488972,0.313373565398283,-0.632424378990259,0.527109607873483,NA
"FMNL1",202.461389271216,-0.19812890461403,0.217140306590026,-0.91244646249906,0.361533740370576,NA
"UBE2O",569.466164077466,-0.198128868580733,0.120696356722404,-1.64154804636249,0.100683702125232,NA
"LOC728730",23.5133758264856,-0.198081866063663,0.450732583905397,-0.439466488859918,0.660323558647779,NA
"TBCA",1138.73530179051,-0.198079701310619,0.0961532021998914,-2.06004268998587,0.039394459871847,0.999902108527275
"HTRA2",152.164658461496,-0.197919490001037,0.18812855455214,-1.05204385624609,0.292779428898532,NA
"SCN8A",45.6791846453639,-0.197822643448995,0.337330864662212,-0.586435052858521,0.557583194376718,NA
"TTC4",37.7401146286185,-0.197477792057305,0.384970666223058,-0.512968413917759,0.607973415637277,NA
"CD3EAP",409.04891981588,-0.197435958944107,0.173112511428031,-1.14050658335108,0.254075311547582,NA
"BRAT1",243.025923939354,-0.197334927598528,0.154611155063327,-1.27633046605015,0.201838724857739,NA
"GPC6",10.7882830385326,-0.197072701033655,0.780229427982153,-0.252583014643948,0.800590456858423,NA
"ANKRD36",308.131668630171,-0.197034021236525,0.168959421007223,-1.16616179235192,0.243549037118376,NA
"TRO",88.7254526381349,-0.197006408037256,0.248675966683722,-0.792221341951465,0.428231626509204,NA
"RPUSD4",180.917649712476,-0.196987925940039,0.184522061965235,-1.06755758006407,0.285720127170635,NA
"SH3PXD2A",2032.69251926887,-0.196986371872738,0.179152805746308,-1.09954388407225,0.271530903444468,0.999902108527275
"CYB561A3",241.413638016998,-0.196760415820448,0.188975558455831,-1.04119504886362,0.297785033131202,NA
"DPH7",120.796579284841,-0.19675128542074,0.216345061926256,-0.909432753717323,0.363121739114466,NA
"NLE1",103.786647593783,-0.196733547279853,0.255946544447614,-0.768650921638519,0.442100567369235,NA
"SLC39A11",44.1836701488203,-0.196732711369986,0.346216856152397,-0.568235508681844,0.569875063314455,NA
"PRDM10",275.449751726866,-0.196404194929503,0.151668816755108,-1.29495435602051,0.195335975656562,NA
"REC8",283.251912290504,-0.196329130652073,0.181960815116212,-1.07896378968562,0.280603870090871,NA
"LRRC34",15.1839746861109,-0.196115686096473,0.701586662238836,-0.279531662518566,0.779836842845015,NA
"KMT2E-AS1",24.3660317458725,-0.195989643354861,0.501393293649641,-0.390890037495821,0.695878518223017,NA
"MRPL38",382.654942153578,-0.195907217031295,0.138419012328131,-1.41532014812304,0.156974650196798,NA
"ARMCX4",200.800347016986,-0.195886096177993,0.186922111851325,-1.04795571929873,0.294659008797277,NA
"HIST1H4K",39.9378966858661,-0.195880948959013,0.347068939246527,-0.564386284132088,0.57249127127135,NA
"HDAC10",104.17919255854,-0.195782298680433,0.251371111781182,-0.778857591443765,0.436063607877885,NA
"ZNF780B",77.3092352523521,-0.195724958573251,0.263890126609342,-0.741691101096021,0.458274512703231,NA
"ADIRF",65.7888953478859,-0.195707529164215,0.381724977133733,-0.512692490372855,0.60816644357333,NA
"PPP1R15A",1737.20402817709,-0.195649892286183,0.105237185379171,-1.85913269707141,0.0630083316743843,0.999902108527275
"PTPDC1",147.418862679029,-0.195626685335137,0.226990442318217,-0.861827852033032,0.388782255835508,NA
"TINAGL1",2338.16599074567,-0.195579491206973,0.111905184522757,-1.74772502311723,0.080511653665177,0.999902108527275
"FHL2",115.4894604414,-0.195549259884961,0.358043562300014,-0.546160524794202,0.584955598453117,NA
"MPZ",56.0847604414956,-0.195517799938735,0.294954170877222,-0.662875182802964,0.50741049722788,NA
"TAF1B",216.018073660269,-0.195213918493315,0.276943945363533,-0.704886031131914,0.48088116390535,NA
"SEC63",1716.92470615327,-0.195206935000395,0.0976247411304721,-1.99956417543283,0.0455473455904701,0.999902108527275
"SLC35F6",572.579061058465,-0.195033603268606,0.113030165140737,-1.72550047171713,0.0844373188541092,NA
"ALPK3",2012.96909410661,-0.19503165682553,0.099496991440167,-1.96017642345309,0.0499751731549511,0.999902108527275
"CAPN10",114.408211942651,-0.194845880127906,0.217810488274731,-0.894566105017595,0.371019077640814,NA
"KMT2B",842.927318874335,-0.194806299907501,0.103665828921023,-1.87917563516435,0.060220515334585,0.999902108527275
"SRPRB",315.289829823292,-0.194583640157293,0.141479362891648,-1.37534998872107,0.169022965719817,NA
"USE1",131.571882248878,-0.19437994486838,0.206703139547111,-0.940382160107814,0.34702156969204,NA
"RNF182",18.9164563197443,-0.194254140271726,0.529288701055545,-0.367009799915114,0.713611708056957,NA
"DDX49",350.552243948342,-0.194175829566951,0.147766982874129,-1.31406776933623,0.188823399317391,NA
"KANK1",723.346787948797,-0.193685654150113,0.114522939134603,-1.69123893967188,0.0907911766747124,0.999902108527275
"POLR2A",6133.66732041056,-0.193682906463678,0.107756564319698,-1.79741167219334,0.0722702890877687,0.999902108527275
"WDR41",203.415482665921,-0.193514377690508,0.178289939539281,-1.08539145949889,0.277748313389186,NA
"INSIG1",650.970592103067,-0.193479327198638,0.148807287200227,-1.300200620809,0.193532217926328,NA
"HSCB",54.4197019060247,-0.193438061961358,0.388313482195038,-0.498149229503702,0.618378864106343,NA
"PIGF",111.253840261471,-0.193432432551354,0.259762821309439,-0.74465018348769,0.456483222042227,NA
"MTDH",3816.19341711162,-0.193004743212346,0.103985130344751,-1.85608021620457,0.0634421251954023,0.999902108527275
"STEAP1B",239.013558350969,-0.192890214719073,0.254232961400132,-0.758714423404319,0.4480234069265,NA
"ZPR1",603.477722308252,-0.192890059824161,0.11219185236974,-1.71928759308181,0.0855620179682942,NA
"R3HCC1",263.464002127158,-0.192864014224569,0.153049324904918,-1.26014286142317,0.207617830718735,NA
"TNFRSF10A",233.660865136335,-0.19282309110238,0.271364194775757,-0.710569392773871,0.477351115390219,NA
"RCSD1",88.6669866741541,-0.192779041720211,0.26649443103155,-0.723388631327115,0.46944115382576,NA
"TOM1",305.870797227814,-0.192728585720677,0.140530837466925,-1.37143269900485,0.170240109972105,NA
"WDR7",420.077482831296,-0.192600106260926,0.128932211825118,-1.49380906085879,0.135225532602621,NA
"GIGYF2",1483.25188593778,-0.1925149435051,0.0844104064195609,-2.28070153516626,0.022566114270134,0.855460877331443
"USP37",225.176136327981,-0.192471627511439,0.175349375028789,-1.09764649848247,0.272358880293144,NA
"C7orf50",531.397306405739,-0.192428746206331,0.114466943984334,-1.681085731027,0.0927462635536102,NA
"PRADC1",111.556394760988,-0.192291742033583,0.235695059746686,-0.815849692565676,0.41458610797653,NA
"EPDR1",228.001528557028,-0.192198451984772,0.174463195713975,-1.10165614700692,0.270611188644274,NA
"SCAI",125.466604672989,-0.192175016555981,0.22098350356704,-0.869635124133512,0.384499836452334,NA
"EFCAB5",9.22839290985523,-0.192149255630612,0.713057093911344,-0.269472468994891,0.787566125449944,NA
"DHPS",221.619865611918,-0.191816870351261,0.180457567163094,-1.06294722558185,0.287805884828043,NA
"MRPS31P5",41.3897964151445,-0.191636770841231,0.384482397191016,-0.498427944273412,0.618182444775863,NA
"IL4I1",17.0015875121209,-0.191568491678928,0.528919290918032,-0.362188513386282,0.717211162686524,NA
"PWARSN",23.0053953393602,-0.191410726516933,0.458971071869544,-0.417043117199635,0.676646870220287,NA
"ZBTB42",41.2115974174943,-0.19124165063782,0.358491467900637,-0.533462209736122,0.593713663911447,NA
"PQLC2",87.340764848308,-0.191219326327865,0.270640389217039,-0.706543937810099,0.479849938777872,NA
"MRPS26",190.636656793385,-0.191163383619244,0.174741836415057,-1.09397604798648,0.273965483261384,NA
"USP27X",71.6130678132511,-0.190897595889707,0.276636494775035,-0.690066565674742,0.490152327599153,NA
"UBR5",2046.19465890505,-0.190882800442993,0.0923687085063261,-2.06653100957799,0.0387783675028335,0.999902108527275
"FBRSL1",368.447259019218,-0.190765221185354,0.13859778741339,-1.37639441974904,0.16869955468364,NA
"ZNF818P",47.865703619626,-0.190703455762112,0.327044725470364,-0.583111241093515,0.559818416873096,NA
"SIPA1L1",199.862482496469,-0.190601953940336,0.170617669100459,-1.11712904616057,0.26393915282019,NA
"KDM6B",635.195769691876,-0.190503825210197,0.167998311265209,-1.13396273912218,0.256810178063168,NA
"PDRG1",97.8946554713585,-0.190445594320119,0.264331792921688,-0.720479334759935,0.47122991887125,NA
"CDCA3",107.584880721039,-0.190308603150301,0.318045041074683,-0.598369974602474,0.549593095546769,NA
"ZNF117",135.556743023951,-0.190196934838666,0.198724349596188,-0.957089230510257,0.33852221890266,NA
"APBA1",382.679206296528,-0.190156143522153,0.142791615161814,-1.33170384904369,0.182957523959172,NA
"VGLL4",563.125497340916,-0.190148812034602,0.129827871967127,-1.46462242008209,0.143023961639167,NA
"GNGT2",26.156376144454,-0.190089793890757,0.445221786121039,-0.426955283448504,0.669411897882151,NA
"LOC93622",109.730158261291,-0.190033197166335,0.242310959012887,-0.784253415282916,0.432891428146314,NA
"MMP24",15.2255502199503,-0.19000302234676,0.560365370642521,-0.339069886008302,0.734557083557755,NA
"TMIGD3",27.3776489694604,-0.189999928311939,0.48076357559068,-0.395204499589013,0.692691972225048,NA
"MICA",213.580470813316,-0.18987733968234,2.36204708597593,-0.0803867716311372,0.935929647564465,NA
"IFITM10",10.5876170508301,-0.189874826225721,0.743421671625813,-0.255406633237471,0.798409048066626,NA
"SYMPK",717.42556359744,-0.189805405733043,0.124607120276225,-1.52323081788816,0.127700968472827,0.999902108527275
